  0.0500706136  0.0115255574
  0.100141227  0.0125646666
  0.150211841  0.0136037758
  0.200282454  0.0138635514
  0.250353068  0.0137336627
  0.300423682  0.0143831065
  0.350494295  0.015422212
  0.400564909  0.0155520998
  0.450635523  0.0165912025
  0.500706136  0.0167210922
  0.55077672  0.0165912025
  0.600847363  0.0181498565
  0.650918007  0.0185395181
  0.700988591  0.0184096303
  0.751059175  0.0178900789
  0.801129818  0.0186694022
  0.851200461  0.0189291779
  0.901271045  0.0190590657
  0.951341629  0.0198383965
  1.00141227  0.0191889573
  1.05148292  0.0204878263
  1.10155344  0.0206177123
  1.15162408  0.020877488
  1.20169473  0.0210073739
  1.25176537  0.0217866972
  1.30183601  0.0229556821
  1.35190654  0.0232154597
  1.40197718  0.0233453549
  1.45204782  0.0226959251
  1.50211835  0.0217867047
  1.55218899  0.0217867065
  1.60225964  0.0210073832
  1.65233028  0.0208774991
  1.70240092  0.0199682806
  1.75247145  0.0200981665
  1.80254209  0.0195786115
  1.85261273  0.019968275
  1.90268326  0.020617716
  1.9527539  0.0208774954
  2.00282454  0.0211372729
  2.05289507  0.0219165981
  2.10296583  0.0215269346
  2.15303636  0.0213970467
  2.20310688  0.0216568243
  2.25317764  0.0204878282
  2.30324817  0.0202280581
  2.35331893  0.0197085049
  2.40338945  0.0182797443
  2.45345998  0.0180199686
  2.50353074  0.0175004173
  2.55360126  0.0167210903
  2.60367203  0.0163314268
  2.65374255  0.0152923232
  2.70381308  0.0147727691
  2.75388384  0.0146428831
  2.80395436  0.0149026569
  2.85402489  0.0139934393
  2.90409565  0.0138635505
  2.95416617  0.0137336608
  3.0042367  0.0136037739
  3.05430746  0.013603773
  3.10437799  0.0137336608
  3.15444875  0.0129543329
  3.20451927  0.012824445
  3.2545898  0.0124347778
  3.30466056  0.0119152265
  3.35473108  0.0123048918
  3.40480185  0.0117853414
  3.45487237  0.012045118
  3.50494289  0.0107462341
  3.55501366  0.0116554508
  3.60508418  0.011525562
  3.65515471  0.0113956733
  3.70522547  0.0102266772
  3.75529599  0.0112657845
  3.80536652  0.0106163407
  3.85543728  0.0108761182
  3.9055078  0.0108761182
  3.95557857  0.0106163407
  4.00564909  0.0103565641
  4.05571985  0.0100967875
  4.10579014  0.00996689964
  4.1558609  0.00905767735
  4.20593166  0.00918756705
  4.25600195  0.00996689964
  4.30607271  0.00957723614
  4.35614347  0.00944734458
  4.40621376  0.00957723148
  4.45628452  0.0100967865
  4.50635529  0.0107462294
  4.55642605  0.0108761173
  4.60649633  0.0113956723
  4.6565671  0.0116554499
  4.70663786  0.0117853386
  4.75670815  0.0128244432
  4.80677891  0.0125646675
  4.85684967  0.0130842226
  4.90691996  0.0125646656
  4.95699072  0.0126945544
  5.00706148  0.0132141067
  5.05713177  0.0132141076
  5.10720253  0.0129543338
  5.15727329  0.0130842226
  5.20734406  0.0130842226
  5.25741434  0.0139934393
  5.3074851  0.0141233262
  5.35755587  0.0133439973
  5.40762615  0.0134738851
  5.45769691  0.0142532168
  5.50776768  0.0145129962
  5.55783796  0.0152923241
  5.60790873  0.0142532159
  5.65797949  0.0143831028
  5.70804977  0.013603773
  5.75812054  0.0141233271
  5.8081913  0.0137336627
  5.85826159  0.0130842216
  5.90833235  0.0123048909
  5.95840311  0.0124347787
  6.0084734  0.0121750012
  6.05854416  0.011785333
  6.10861492  0.0117853303
  6.15868568  0.0124347722
  6.20875597  0.0120451087
  6.25882673  0.0123048844
  6.3088975  0.0116554443
  6.35896778  0.0121749975
  6.40903854  0.0117853312
  6.45910931  0.011915219
  6.50917959  0.0112657808
  6.55925035  0.0116554461
  6.60932112  0.0120451115
  6.6593914  0.0113956714
  6.70946217  0.011785334
  6.75953293  0.0112657836
  6.80960369  0.0113956714
  6.85967398  0.0110060042
  6.90974474  0.0116554443
  6.9598155  0.0111358929
  7.00988579  0.0116554461
  7.05995655  0.0120451096
  7.11002731  0.0116554452
  7.1600976  0.0115255583
  7.21016836  0.0113956723
  7.26023912  0.0103565641
  7.31030941  0.0100967884
  7.36038017  0.00996689964
  7.41045094  0.0100967865
  7.46052122  0.0103565603
  7.51059198  0.00944734458
  7.56066275  0.00983701181
  7.61073303  0.00996689964
  7.66080379  0.00957723428
  7.71087456  0.00879790448
  7.76094532  0.00866801571
  7.81101561  0.00814846251
  7.86108637  0.00736913504
  7.91115713  0.00775879854
  7.96122742  0.00710935984
  8.01129818  0.00736913644
  8.06136894  0.00801857561
  8.1114397  0.00749902241
  8.16151047  0.00762890931
  8.21158028  0.00827835128
  8.26165104  0.00762890792
  8.3117218  0.00892779045
  8.36179256  0.00918756891
  8.41186333  0.00879790168
  8.46193409  0.00866801385
  8.5120039  0.00944735017
  8.56207466  0.00970712584
