  0.0500638075  0.0281032976
  0.100127615  0.0295258462
  0.150191426  0.0297036693
  0.20025523  0.0307705756
  0.250319034  0.0311262049
  0.300382853  0.0307705663
  0.350446641  0.0316596627
  0.40051046  0.0323709287
  0.450574279  0.032548748
  0.500638068  0.0329043865
  0.550701857  0.0334378444
  0.600765705  0.0345047601
  0.650829494  0.0339713022
  0.700893283  0.0353938565
  0.750957131  0.0353938565
  0.80102092  0.036816407
  0.851084709  0.0366385914
  0.901148558  0.0369942337
  0.951212347  0.037349876
  1.00127614  0.0368164182
  1.05133998  0.037172053
  1.10140371  0.0368164182
  1.15146756  0.0364607722
  1.20153141  0.0364607722
  1.25159514  0.0362829566
  1.30165899  0.0355716795
  1.35172284  0.0345047712
  1.40178657  0.0345047712
  1.45185041  0.0346825942
  1.50191426  0.0353938714
  1.55197799  0.0343269557
  1.60204184  0.0337934978
  1.65210569  0.0345047712
  1.70216942  0.0355716906
  1.75223327  0.0348604098
  1.80229712  0.0337934978
  1.85236084  0.0318374895
  1.90242469  0.0311262198
  1.95248854  0.0302371271
  2.00255227  0.028992394
  2.05261612  0.0286367536
  2.10267997  0.0279254764
  2.15274382  0.0263251085
  2.20280743  0.0254360158
  2.25287127  0.0249025598
  2.30293512  0.0236578304
  2.35299897  0.0227687433
  2.40306282  0.0224131048
  2.45312667  0.0220574662
  2.50319028  0.0206349231
  2.55325413  0.0204571057
  2.60331798  0.0195680149
  2.65338182  0.0201014709
  2.70344567  0.0186789297
  2.75350952  0.0186789297
  2.80357313  0.0190345664
  2.85363698  0.0185011104
  2.90370083  0.0177898388
  2.95376468  0.0160116535
  3.00382853  0.0154781984
  3.05389237  0.0144112902
  3.10395598  0.0144112892
  3.15401983  0.0129887424
  3.20408368  0.0122774653
  3.25414753  0.012099646
  3.30421138  0.0117440112
  3.35427499  0.0110327415
  3.40433884  0.0101436507
  3.45440269  0.0101436535
  3.50446653  0.00996583421
  3.55453038  0.0101436498
  3.60459423  0.00978801772
  3.65465784  0.00889893156
  3.70472169  0.00961019658
  3.75478554  0.0101436535
  3.80484939  0.0103214709
  3.85491323  0.0104992883
  3.90497708  0.0110327424
  3.95504069  0.0117440112
  4.00510454  0.0122774662
  4.05516863  0.012633102
  4.10523224  0.0122774625
  4.15529585  0.0120996451
  4.20535994  0.01156619
  4.25542355  0.0122774616
  4.30548763  0.0113883698
  4.35555124  0.0122774607
  4.40561485  0.0119218258
  4.45567894  0.0117440103
  4.50574255  0.0128109176
  4.55580664  0.0131665561
  4.60587025  0.0144112902
  4.65593433  0.0154782003
  4.70599794  0.0169007462
  4.75606155  0.0165451057
  4.80612564  0.0160116497
  4.85618925  0.0174341984
  4.90625334  0.0176120158
  4.95631695  0.0169007424
  5.00638056  0.0177898332
  5.05644464  0.017256381
  5.10650826  0.017256381
  5.15657234  0.016722925
  5.20663595  0.0170785617
  5.25669956  0.0176120214
  5.30676365  0.0174342021
  5.35682726  0.0170785673
  5.40689135  0.0174342021
  5.45695496  0.017256381
  5.50701904  0.0167229269
  5.55708265  0.0179676563
  5.60714626  0.0188567452
  5.65721035  0.0193901993
  5.70727396  0.0197458379
  5.75733805  0.0206349324
  5.80740166  0.0217018351
  5.85746527  0.021524014
  5.90752935  0.0222352818
  5.95759296  0.0225909185
  6.00765705  0.0222352818
  6.05772066  0.0220574625
  6.10778475  0.0217018276
  6.15784836  0.0217018314
  6.20791197  0.0215240121
  6.25797606  0.0211683791
  6.30803967  0.0217018276
  6.35810375  0.0225909166
  6.40816736  0.0247247349
  6.45823097  0.0259694569
  6.50829506  0.026325101
  6.55835867  0.0268585589
  6.60842276  0.0282811131
  6.65848637  0.0295258481
  6.70854998  0.0300593022
  6.75861406  0.0300593022
  6.80867767  0.0313040316
  6.85874176  0.0314818546
  6.90880537  0.032370951
  6.95886946  0.0332600474
  7.00893307  0.0348604135
  7.05899668  0.0355716906
  7.10906076  0.0364607796
  7.15912437  0.0369942375
  7.20918846  0.0387724265
  7.25925207  0.0401949808
  7.30931568  0.042150978
  7.35937977  0.0442848131
  7.40944338  0.0455295332
  7.45950747  0.0471298881
  7.50957108  0.0494415164
  7.55963516  0.0506862514
  7.60969877  0.052642256
  7.65976238  0.0556651615
  7.70982647  0.0574433282
  7.75989008  0.0599327795
  7.80995417  0.0613553189
  7.86001778  0.0633113012
  7.91008139  0.0661563948
  7.96014547  0.0686458647
  8.01020908  0.0713131428
