  0.0500638075 -0.00580548495
  0.100127615 -0.00458974252
  0.150191426 -0.00357662304
  0.20025523 -0.00337399915
  0.250319034 -0.00276612793
  0.300382853 -0.0025635052
  0.350446641 -0.00155038631
  0.40051046 -0.000537266838
  0.450574279 -0.00114513817
  0.500638068 -0.000132019806
  0.550701857  0.000881101587
  0.600765705  0.000881101878
  0.650829494  0.00148897502
  0.700893283  0.00229947036
  0.750957131  0.00250209472
  0.80102092  0.00270471652
  0.851084709  0.0035152135
  0.901148558  0.00310996547
  0.951212347  0.0033125903
  1.00127614  0.0045283353
  1.05133998  0.00331259007
  1.10140371  0.00270471838
  1.15146756  0.00371784018
  1.20153141  0.00432571303
  1.25159514  0.00452833483
  1.30165899  0.00351521675
  1.35172284  0.00351521512
  1.40178657  0.00392046338
  1.45185041  0.00513620721
  1.50191426  0.00412308611
  1.55197799  0.00432570931
  1.60204184  0.0045283353
  1.65210569  0.00412308797
  1.70216942  0.00371783949
  1.75223327  0.00310996594
  1.80229712  0.00351521326
  1.85236084  0.00412308658
  1.90242469  0.00351521419
  1.95248854  0.00250209472
  2.00255227  0.00209684623
  2.05261612  0.00310996454
  2.10267997  0.00351521187
  2.15274382  0.00169159635
  2.20280743  0.000881101878
  2.25287127  0.00148897304
  2.30293512  0.00351521187
  2.35299897  0.00270471652
  2.40306282  0.00371783413
  2.45312667  0.00392045919
  2.50319028  0.00392045965
  2.55325413  0.00392045965
  2.60331798  0.00290734088
  2.65338182  0.00412308378
  2.70344567  0.00574407633
  2.75350952  0.00594670093
  2.80357313  0.00574407727
  2.85363698  0.00675719744
  2.90370083  0.00756769208
  2.95376468  0.0085808076
  3.00382853  0.00797293801
  3.05389237  0.0097965505
  3.10395598  0.0108096693
  3.15401983  0.0114175417
  3.20408368  0.010809673
  3.25414753  0.0110122999
  3.30421138  0.0114175454
  3.35427499  0.0114175454
  3.40433884  0.0112149222
  3.45440269  0.0106070526
  3.50446653  0.0116201704
  3.55453038  0.0122280382
  3.60459423  0.0132411541
  3.65465784  0.0140516488
  3.70472169  0.0164831299
  3.75478554  0.0158752594
  3.80484939  0.0166857578
  3.85491323  0.0164831355
  3.90497708  0.017091006
  3.95504069  0.0172936283
  4.00510454  0.0174962524
  4.05516863  0.0179015007
  4.10523224  0.0183067508
  4.15529585  0.0189146213
  4.20535994  0.0199277401
  4.25542355  0.0209408607
  4.30548763  0.0231697299
  4.35555124  0.0243854709
  4.40561485  0.0253985897
  4.45567894  0.026411714
  4.50574255  0.0274248272
  4.55580664  0.026411714
  4.60587025  0.0264117178
  4.65593433  0.0280327108
  4.70599794  0.02924845
  4.75606155  0.0302615687
  4.80612564  0.0300589371
  4.85618925  0.031477306
  4.90625334  0.0335035399
  4.95631695  0.0339087844
  5.00638056  0.0337061584
  5.05644464  0.0353271477
  5.10650826  0.0357323997
  5.15657234  0.0365428962
  5.20663595  0.0379612595
  5.25669956  0.0367455184
  5.30676365  0.0385691226
  5.35682726  0.0401900969
  5.40689135  0.0418110713
  5.45695496  0.0436346792
  5.50701904  0.0450530313
  5.55708265  0.0468766429
  5.60714626  0.0474845208
  5.65721035  0.0489028804
  5.70727396  0.0501186214
  5.75733805  0.0501186214
  5.80740166  0.0515369773
  5.85746527  0.0533605963
  5.90752935  0.0549815856
  5.95759296  0.0555894561
  6.00765705  0.0570078269
  6.05772066  0.0582235642
  6.10778475  0.0614655502
  6.15784836  0.0616681799
  6.20791197  0.063086547
  6.25797606  0.0645049214
  6.30803967  0.0645049214
  6.35810375  0.065720655
  6.40816736  0.067341648
  6.45823097  0.067341648
  6.50829506  0.0695705116
  6.55835867  0.0709888861
  6.60842276  0.0738256201
  6.65848637  0.0758518651
  6.70854998  0.0780807287
  6.75861406  0.080106996
  6.80867767  0.0823358595
  6.85874176  0.0841594785
  6.90880537  0.0880093575
  6.95886946  0.0896303505
  7.00893307  0.091251336
  7.05899668  0.093480207
  7.10906076  0.0965195522
  7.15912437  0.0973300636
  7.20918846  0.100977324
  7.25925207  0.103814065
  7.30931568  0.105435058
  7.35937977  0.108474419
  7.40944338  0.109892763
  7.45950747  0.110703282
  7.50957108  0.112526864
  7.55963516  0.114553116
  7.60969877  0.11738985
  7.65976238  0.118808232
  7.70982647  0.122050166
  7.75989008  0.1248869
  7.80995417  0.12691313
  7.86001778  0.129952461
  7.91008139  0.133599684
  7.96014547  0.135423303
  8.01020908  0.138462663
  8.06027317  0.141704634
  8.11033726  0.144541368
  8.16040039  0.147783294
  8.21046448  0.149201676
  8.26052856  0.152038395
  8.3105917  0.157103971
  8.36065578  0.161561698
  8.41071987  0.165614158
  8.460783  0.169261426
  8.51084709  0.173719138
  8.56091118  0.177974269
  8.61097527  0.184052989
  8.6610384  0.187902808
  8.71110249  0.193778932
  8.76116657  0.200465605
  8.81122971  0.204720691
  8.86129379  0.21160993
  8.91135788  0.218093842
  8.96142197  0.224780396
  9.0114851  0.231872201
  9.06154919  0.239774495
  9.11161327  0.248487353
  9.16167641  0.257200211
  9.21174049  0.268141985
  9.26180458  0.278273255
  9.31186867  0.289620101
  9.3619318  0.30035919
  9.41199589  0.313327104
  9.46205997  0.326294869
  9.51212311  0.337236464
  9.56218719  0.352028042
  9.61225128  0.366211832
  9.66231441  0.381003261
  9.7123785  0.395794839
  9.76244259  0.411194265
  9.81250668  0.42760694
  9.86256981  0.444222003
  9.9126339  0.462052882
  9.96269798  0.481504828
  10.0127611  0.50176698
  10.0628252  0.523447871
  10.1128893  0.54431808
  10.1629534  0.567011893
  10.2130165  0.588692665
  10.2630806  0.61118418
  10.3131447  0.635093689
  10.3632078  0.660624623
  10.4132719  0.685952246
  10.463336  0.712090611
  10.5133991  0.739647329
  10.5634632  0.766596496
  10.6135273  0.794558346
  10.6635914  0.82373625
  10.7136545  0.85352242
  10.7637186  0.881079316
  10.8137827  0.909648955
  10.8638458  0.938421071
  10.9139099  0.966991127
  10.963974  0.993940473
  11.0140381  1.02251029
  11.0641012  1.04986477
  11.1141653  1.07762396
  11.1642294  1.10416782
  11.2142925  1.13030648
  11.2643566  1.15603948
  11.3144207  1.17994869
  11.3644838  1.20406103
  11.4145479  1.22857809
  11.464612  1.25188053
  11.5146761  1.27315593
  11.5647392  1.29503965
  11.6148033  1.31590986
  11.6648674  1.33718503
  11.7149305  1.35623193
  11.7649946  1.37588644
  11.8150587  1.39432514
  11.8651228  1.4107374
  11.9151859  1.42897367
  11.96525  1.44396782
  12.0153141  1.45815182
  12.0653772  1.47132206
  12.1154413  1.48388481
  12.1655054  1.49725771
  12.2155695  1.51002288
  12.2656326  1.52157307
  12.3156967  1.53008318
  12.3657608  1.54163218
  12.4158239  1.54892731
  12.465888  1.5566268
  12.5159521  1.56290829
  12.5660152  1.56878436
  12.6160793  1.57283664
  12.6661434  1.57729435
  12.7162075  1.58114457
  12.7662706  1.58438623
  12.8163347  1.5878309
  12.8663988  1.59127557
  12.9164619  1.59411204
  12.966526  1.59775913
  13.0165901  1.59917724
  13.0666542  1.60160911
  13.1167173  1.60424328
  13.1667814  1.60748506
  13.2168455  1.60910594
  13.2669086  1.60971415
  13.3169727  1.61153746
  13.3670368  1.61295569
  13.4171  1.61518466
  13.467164  1.61660326
  13.5172281  1.61984515
  13.5672922  1.62247884
  13.6173553  1.6273421
  13.6674194  1.62957096
  13.7174835  1.63321817
  13.7675467  1.63767636
  13.8176107  1.6399051
  13.8676748  1.64557838
  13.9177389  1.65125191
  13.967802  1.65652001
  14.0178661  1.66239643
  14.0679302  1.66827202
  14.1179934  1.67576933
  14.1680574  1.6820507
  14.2181215  1.6903584
  14.2681856  1.69927382
  14.3182487  1.70758116
  14.3683128  1.71852267
