  0.0500638075 -0.0332386233
  0.100127615 -0.0320895612
  0.150191426 -0.0320895612
  0.20025523 -0.0332386196
  0.250319034 -0.0329513513
  0.300382853 -0.0320895612
  0.350446641 -0.033813145
  0.40051046 -0.0341004096
  0.450574279 -0.0361112617
  0.500638068 -0.03726032
  0.550701857 -0.0352494679
  0.600765705 -0.0358240008
  0.650829494 -0.0355367362
  0.700893283 -0.0349622034
  0.750957131 -0.0349622034
  0.80102092 -0.0343876779
  0.851084709 -0.0326640941
  0.901148558 -0.0335258879
  0.951212347 -0.0326640941
  1.00127614 -0.0332386233
  1.05133998 -0.0343876816
  1.10140371 -0.0352494717
  1.15146756 -0.0369730555
  1.20153141 -0.0369730555
  1.25159514 -0.0378348529
  1.30165899 -0.038696643
  1.35172284 -0.0375475883
  1.40178657 -0.0381221175
  1.45185041 -0.0384093821
  1.50191426 -0.0389839113
  1.55197799 -0.0378348567
  1.60204184 -0.03553674
  1.65210569 -0.03553674
  1.70216942 -0.0343876816
  1.75223327 -0.034100417
  1.80229712 -0.0326640978
  1.85236084 -0.0358240083
  1.90242469 -0.0361112729
  1.95248854 -0.0358240083
  2.00255227 -0.0355367437
  2.05261612 -0.03553674
  2.10267997 -0.0352494717
  2.15274382 -0.0352494717
  2.20280743 -0.0355367362
  2.25287127 -0.0358240008
  2.30293512 -0.0358240046
  2.35299897 -0.0381221138
  2.40306282 -0.0372603238
  2.45312667 -0.0395584367
  2.50319028 -0.0381221175
  2.55325413 -0.0372603275
  2.60331798 -0.0375475921
  2.65338182 -0.0378348529
  2.70344567 -0.0375475846
  2.75350952 -0.0381221138
  2.80357313 -0.0381221138
  2.85363698 -0.0378348529
  2.90370083 -0.0375475958
  2.95376468 -0.0386966504
  3.00382853 -0.038122125
  3.05389237 -0.0369730666
  3.10395598 -0.0375475921
  3.15401983 -0.0384093858
  3.20408368 -0.0378348567
  3.25414753 -0.0366857983
  3.30421138 -0.0369730629
  3.35427499 -0.0369730629
  3.40433884 -0.0358240008
  3.45440269 -0.0349622034
  3.50446653 -0.0349622071
  3.55453038 -0.0355367362
  3.60459423 -0.0378348529
  3.65465784 -0.0375475921
  3.70472169 -0.0378348604
  3.75478554 -0.0378348604
  3.80484939 -0.0375475921
  3.85491323 -0.0375475883
  3.90497708 -0.0384093784
  3.95504069 -0.0366857983
  4.00510454 -0.0361112691
  4.05516863 -0.0363985375
  4.10523224 -0.033238627
  4.15529585 -0.0329513624
  4.20535994 -0.0346749499
  4.25542355 -0.0343876816
  4.30548763 -0.0346749425
  4.35555124 -0.0369730592
  4.40561485 -0.0378348567
  4.45567894 -0.0361112654
  4.50574255 -0.0352494717
  4.55580664 -0.0366857946
  4.60587025 -0.039558433
  4.65593433 -0.0369730629
  4.70599794 -0.0361112729
  4.75606155 -0.0363985337
  4.80612564 -0.0372603238
  4.85618925 -0.0372603275
  4.90625334 -0.0372603275
  4.95631695 -0.0355367362
  5.00638056 -0.0355367362
  5.05644464 -0.0349622071
  5.10650826 -0.0335258916
  5.15657234 -0.0326640978
  5.20663595 -0.0315150395
  5.25669956 -0.0306532476
  5.30676365 -0.0295041893
  5.35682726 -0.0289296582
  5.40689135 -0.0292169247
  5.45695496 -0.0283551328
  5.50701904 -0.0274933353
  5.55708265 -0.027780598
  5.60714626 -0.0286423918
  5.65721035 -0.0286423918
  5.70727396 -0.027206067
  5.75733805 -0.0269188024
  5.80740166 -0.0251952205
  5.85746527 -0.0257697459
  5.90752935 -0.0257697459
  5.95759296 -0.0243334249
  6.00765705 -0.0223225765
  6.05772066 -0.0214607827
  6.10778475 -0.0191626679
  6.15784836 -0.0177263487
  6.20791197 -0.0177263487
  6.25797606 -0.0151409712
  6.30803967 -0.0160027649
  6.35810375 -0.0160027649
  6.40816736 -0.0162900295
  6.45823097 -0.0128428591
  6.50829506 -0.0134173864
  6.55835867 -0.0134173864
  6.60842276 -0.0128428573
  6.65848637 -0.0111192726
  6.70854998 -0.0102574807
  6.75861406 -0.00853389502
  6.80867767 -0.00738483854
  6.85874176 -0.00537398783
  6.90880537 -0.00479946053
  6.95886946 -0.00278860913
  7.00893307 -0.00135228736
  7.05899668 -0.00278860866
  7.10906076 -0.00192681549
  7.15912437 -0.000777760113
  7.20918846 -0.0013522869
  7.25925207 -0.00221408042
  7.30931568 -0.00106502348
  7.35937977 -0.000203230957
  7.40944338 -0.00106502406
  7.45950747 -0.000490495644
  7.50957108  8.40335488E-05
  7.55963516  0.000945825537
  7.60969877  0.0029566749
  7.65976238  0.00525478413
  7.70982647  0.00669110473
  7.75989008  0.00554204779
  7.80995417  0.00554204639
  7.86001778  0.00525478506
  7.91008139  0.00669110473
  7.96014547  0.00755289569
  8.01020908  0.00870194659
  8.06027317  0.0110000577
  8.11033726  0.00956373848
  8.16040039  0.00927647483
  8.21046448  0.00985100027
  8.26052856  0.0101382658
  8.3105917  0.0110000568
  8.36065578  0.0121491123
  8.41071987  0.0147344852
  8.460783  0.0167453326
  8.51084709  0.0190434586
  8.56091118  0.0199052542
  8.61097527  0.0242142268
  8.6610384  0.0273741335
  8.71110249  0.0290977117
  8.76116657  0.0311085545
  8.81122971  0.0345557332
  8.86129379  0.03857743
  8.91135788  0.0400137454
  8.96142197  0.0425991155
  9.0114851  0.0492061898
  9.06154919  0.0546642132
  9.11161327  0.0586858802
  9.16167641  0.063856639
  9.21174049  0.070463717
  9.26180458  0.078219898
  9.31186867  0.0876996666
  9.3619318  0.0951685384
  9.41199589  0.104648232
  9.46205997  0.115276985
  9.51212311  0.125043944
  9.56218719  0.137108997
  9.61225128  0.148886785
  9.66231441  0.161526442
  9.7123785  0.177038699
  9.76244259  0.191689119
  9.81250668  0.207488701
  9.86256981  0.224724606
  9.9126339  0.243971214
  9.96269798  0.26350534
  10.0127611  0.283039212
  10.0628252  0.30544576
  10.1128893  0.32986328
  10.1629534  0.352844447
  10.2130165  0.37553829
  10.2630806  0.401679248
  10.3131447  0.428969413
  10.3632078  0.457695901
  10.4132719  0.487283915
  10.463336  0.517159104
  10.5133991  0.547896683
  10.5634632  0.57834667
  10.6135273  0.60965842
  10.6635914  0.642406762
  10.7136545  0.676878393
  10.7637186  0.712786376
  10.8137827  0.747545362
  10.8638458  0.781155229
  10.9139099  0.817924976
  10.963974  0.854981899
  11.0140381  0.890890002
  11.0641012  0.925649405
  11.1141653  0.960408092
  11.1642294  0.993443489
  11.2142925  1.02734053
  11.2643566  1.05951357
  11.3144207  1.09111285
  11.3644838  1.12070143
  11.4145479  1.14914072
  11.464612  1.17815471
  11.5146761  1.20573175
  11.5647392  1.23187268
  11.6148033  1.25657701
  11.6648674  1.27984548
  11.7149305  1.301965
  11.7649946  1.32465851
  11.8150587  1.34591615
  11.8651228  1.36315238
  11.9151859  1.38326108
  11.96525  1.39992249
  12.0153141  1.41256213
  12.0653772  1.42635012
  12.1154413  1.43611717
  12.1655054  1.44789529
  12.2155695  1.45708764
  12.2656326  1.46398234
  12.3156967  1.46656775
  12.3657608  1.46685517
  12.4158239  1.4674294
  12.465888  1.46570575
  12.5159521  1.46340775
  12.5660152  1.45794952
  12.6160793  1.45220435
  12.6661434  1.44387329
  12.7162075  1.43439388
  12.7662706  1.42778683
  12.8163347  1.41744554
  12.8663988  1.40652955
  12.9164619  1.39302814
  12.966526  1.38153744
  13.0165901  1.36688697
  13.0666542  1.35137463
  13.1167173  1.33787322
  13.1667814  1.32178628
  13.2168455  1.30771065
  13.2669086  1.29306006
  13.3169727  1.27840912
  13.3670368  1.26347136
  13.4171  1.25169373
  13.467164  1.23876691
  13.5172281  1.22785103
  13.5672922  1.21750975
  13.6173553  1.20975363
  13.6674194  1.20601916
  13.7174835  1.20171022
  13.7675467  1.19682682
  13.8176107  1.19625223
  13.8676748  1.19998682
  13.9177389  1.20343387
  13.967802  1.21147716
  14.0178661  1.22153127
  14.0679302  1.23359621
  14.1179934  1.25083208
  14.1680574  1.26605666
  14.2181215  1.29133606
  14.2681856  1.31690216
  14.3182487  1.34677815
  14.3683128  1.37895143
  14.4183769  1.41543448
  14.4684401  1.45881081
  14.5185041  1.5001775
  14.5685682  1.54958665
  14.6186314  1.60071969
  14.6686954  1.6552999
  14.7187595  1.71131623
  14.7688236  1.77049208
  14.8188868  1.83225501
  14.8689508  1.89574063
  14.9190149  1.96181023
  14.9690781  2.02845597
  15.0191422  2.09854889
  15.0692062  2.16979027
  15.1192703  2.24160624
  15.1693335  2.31715703
  15.2193975  2.39414382
  15.2694616  2.46825719
  15.3195248  2.55041528
  15.3695889  2.62711453
  15.4196529  2.70783567
  15.4697161  2.78941774
  15.5197802  2.86755538
  15.5698442  2.94655132
  15.6199083  3.02181673
  15.6699715  3.09535456
  15.7200356  3.16803241
  15.7700996  3.23640108
  15.8201628  3.30276084
  15.8702269  3.36882973
  15.9202909  3.42973185
  15.970355  3.48632145
  16.0204182  3.54118752
  16.0704823  3.58916211
  16.1205463  3.6354115
  16.1706104  3.67333007
  16.2206745  3.70981216
  16.2707367  3.73968935
  16.3208008  3.76353073
  16.3708649  3.7842145
  16.420929  3.7957046
  16.470993  3.80575871
  16.5210571  3.81093001
  16.5711212  3.81121778
  16.6211834  3.80805802
  16.6712475  3.79857802
