  0.0500638075  0.0254040025
  0.100127615  0.0267008189
  0.150191426  0.0286460444
  0.20025523  0.0305912606
  0.250319034  0.0308073945
  0.300382853  0.0314557962
  0.350446641  0.0349139646
  0.40051046  0.0346978344
  0.450574279  0.03556237
  0.500638068  0.0353462398
  0.550701857  0.0370753258
  0.600765705  0.037291456
  0.650829494  0.0383721367
  0.700893283  0.0383721329
  0.750957131  0.0398850851
  0.80102092  0.040965762
  0.851084709  0.0411818884
  0.901148558  0.0418302976
  0.951212347  0.0420464352
  1.00127614  0.0420464352
  1.05133998  0.0433432497
  1.10140371  0.0431271121
  1.15146756  0.0429109819
  1.20153141  0.0433432572
  1.25159514  0.0442078039
  1.30165899  0.0429109894
  1.35172284  0.043127127
  1.40178657  0.0442078076
  1.45185041  0.0433432683
  1.50191426  0.0429109931
  1.55197799  0.0416141711
  1.60204184  0.0416141711
  1.65210569  0.0405334942
  1.70216942  0.0385882743
  1.75223327  0.0383721441
  1.80229712  0.0381559953
  1.85236084  0.0381559953
  1.90242469  0.0381559916
  1.95248854  0.0381559916
  2.00255227  0.0379398614
  2.05261612  0.0375075936
  2.10267997  0.0364269093
  2.15274382  0.0349139608
  2.20280743  0.0344816856
  2.25287127  0.0340494178
  2.30293512  0.0318880677
  2.35299897  0.0299428515
  2.40306282  0.0284299031
  2.45312667  0.0286460407
  2.50319028  0.028646037
  2.55325413  0.0284299068
  2.60331798  0.0273492318
  2.65338182  0.0279976372
  2.70344567  0.0273492299
  2.75350952  0.0264846832
  2.80357313  0.0251878649
  2.85363698  0.02432332
  2.90370083  0.0232426431
  2.95376468  0.0217296947
  3.00382853  0.0206490178
  3.05389237  0.0197844729
  3.10395598  0.019568339
  3.15401983  0.0182715114
  3.20408368  0.017623106
  3.25414753  0.0163262896
  3.30421138  0.015245609
  3.35427499  0.0141649293
  3.40433884  0.0139487926
  3.45440269  0.0124358376
  3.50446653  0.0117874304
  3.55453038  0.0117874295
  3.60459423  0.0104906121
  3.65465784  0.0107067488
  3.70472169  0.0111390222
  3.75478554  0.0120035671
  3.80484939  0.0115712956
  3.85491323  0.0109228846
  3.90497708  0.0100583369
  3.95504069  0.00962606445
  4.00510454  0.00962606724
  4.05516863  0.00897765625
  4.10523224  0.00832924247
  4.15529585  0.00984219927
  4.20535994  0.00919378921
  4.25542355  0.00940992497
  4.30548763  0.00919378549
  4.35555124  0.00962605793
  4.40561485  0.0107067432
  4.45567894  0.0122196963
  4.50574255  0.0128681036
  4.55580664  0.0120035587
  4.60587025  0.0107067414
  4.65593433  0.0100583313
  4.70599794  0.00940992311
  4.75606155  0.00897765066
  4.80612564  0.0102744717
  4.85618925  0.0107067432
  4.90625334  0.0117874248
  4.95631695  0.0126519725
  5.00638056  0.0133003835
  5.05644464  0.0143810622
  5.10650826  0.0158940144
  5.15657234  0.0171908289
  5.20663595  0.0180553757
  5.25669956  0.018487649
  5.30676365  0.0182715114
  5.35682726  0.0187037867
  5.40689135  0.0191360638
  5.45695496  0.0182715114
  5.50701904  0.0171908326
  5.55708265  0.0174069684
  5.60714626  0.016326284
  5.65721035  0.0171908308
  5.70727396  0.0167585555
  5.75733805  0.0165424179
  5.80740166  0.0156778749
  5.85746527  0.0152456015
  5.90752935  0.016326284
  5.95759296  0.0174069665
  6.00765705  0.0180553719
  6.05772066  0.0189199243
  6.10778475  0.020649014
  6.15784836  0.0208651554
  6.20791197  0.0228103753
  6.25797606  0.0243233237
  6.30803967  0.0251878686
  6.35810375  0.0269169584
  6.40816736  0.0262685511
  6.45823097  0.0277814995
  6.50829506  0.0288621727
  6.55835867  0.02951058
  6.60842276  0.0308073945
  6.65848637  0.0316719376
  6.70854998  0.0318880714
  6.75861406  0.0318880677
  6.80867767  0.0329687446
  6.85874176  0.0325364731
  6.90880537  0.0338332914
  6.95886946  0.0351301096
  7.00893307  0.035778515
  7.05899668  0.0359946527
  7.10906076  0.0355623811
  7.15912437  0.0362107866
  7.20918846  0.0366430543
  7.25925207  0.037291456
  7.30931568  0.0379398614
  7.35937977  0.0398850888
  7.40944338  0.039452821
  7.45950747  0.0416141748
  7.50957108  0.0426948555
  7.55963516  0.0452884808
  7.60969877  0.0472337045
  7.65976238  0.0487466604
  7.70982647  0.049827341
  7.75989008  0.0504757389
  7.80995417  0.0526371002
  7.86001778  0.055230733
  7.91008139  0.0573920943
  7.96014547  0.0597695895
  8.01020908  0.0614986867
  8.06027317  0.062579371
  8.11033726  0.0671182349
  8.16040039  0.0686311871
  8.21046448  0.0714409575
  8.26052856  0.0736023262
  8.3105917  0.0746830031
  8.36065578  0.076628238
  8.41071987  0.0809509605
  8.460783  0.0833284631
  8.51084709  0.0867866427
  8.56091118  0.0911093503
  8.61097527  0.0941352397
  8.6610384  0.100619309
  8.71110249  0.105590418
  8.76116657  0.110345401
  8.81122971  0.114668109
  8.86129379  0.119423084
  8.91135788  0.125042617
  8.96142197  0.130013734
  9.0114851  0.136065543
  9.06154919  0.141468942
  9.11161327  0.146872327
  9.16167641  0.154004812
  9.21174049  0.16156958
  9.26180458  0.169134334
  9.31186867  0.177347526
  9.3619318  0.184480026
  9.41199589  0.196151376
  9.46205997  0.204148397
  9.51212311  0.214955196
  9.56218719  0.226194263
  9.61225128  0.237649456
  9.66231441  0.248240143
  9.7123785  0.261856735
  9.76244259  0.274824917
  9.81250668  0.289738357
  9.86256981  0.305732429
  9.9126339  0.31999746
  9.96269798  0.338152915
  10.0127611  0.355876029
  10.0628252  0.371221632
  10.1128893  0.390025496
  10.1629534  0.409261495
  10.2130165  0.429362208
  10.2630806  0.448598355
  10.3131447  0.467186004
  10.3632078  0.488151222
  10.4132719  0.509764791
  10.463336  0.529649377
  10.5133991  0.551263034
  10.5634632  0.573308885
  10.6135273  0.596003115
  10.6635914  0.620642781
  10.7136545  0.646146715
  10.7637186  0.670354068
  10.8137827  0.695642054
  10.8638458  0.722442865
  10.9139099  0.748163044
  10.963974  0.774964094
  11.0140381  0.803926349
  11.0641012  0.83072722
  11.1141653  0.858392537
  11.1642294  0.884545088
  11.2142925  0.912642777
  11.2643566  0.939443529
  11.3144207  0.964515209
  11.3644838  0.990884185
  11.4145479  1.01811707
  11.464612  1.04491806
  11.5146761  1.06912529
  11.5647392  1.09441364
  11.6148033  1.11883688
  11.6648674  1.14261162
  11.7149305  1.16530597
  11.7649946  1.18756855
  11.8150587  1.20874953
  11.8651228  1.23036277
  11.9151859  1.25111187
  11.96525  1.2707808
  12.0153141  1.28980064
  12.0653772  1.30730748
  12.1154413  1.32567906
  12.1655054  1.34318638
  12.2155695  1.35896444
  12.2656326  1.37409389
  12.3156967  1.38619769
  12.3657608  1.40175939
  12.4158239  1.41364694
  12.465888  1.42402077
  12.5159521  1.43374658
  12.5660152  1.44433761
  12.6160793  1.45341539
  12.6661434  1.46054745
  12.7162075  1.46984124
  12.7662706  1.47697389
  12.8163347  1.48453856
  12.8663988  1.49102283
  12.9164619  1.49556172
  12.966526  1.50031686
  13.0165901  1.50420713
  13.0666542  1.50723338
  13.1167173  1.51198804
  13.1667814  1.51566207
  13.2168455  1.51868784
  13.2669086  1.52257848
  13.3169727  1.5260365
  13.3670368  1.53014314
  13.4171  1.53316903
  13.467164  1.53835607
  13.5172281  1.54419172
  13.5672922  1.54808211
  13.6173553  1.55391777
  13.6674194  1.55932117
  13.7174835  1.56796634
  13.7675467  1.57380188
  13.8176107  1.5841769
  13.8676748  1.59217405
  13.9177389  1.60427761
