  0.0500706136 -0.00208951044
  0.100141227 -0.00249923207
  0.150211841 -0.00277238013
  0.200282454 -0.00222608401
  0.250353068 -0.00195293652
  0.300423682 -0.00208950951
  0.350494295 -0.00154321233
  0.400564909 -0.00154321291
  0.450635523 -0.000177472801
  0.500706136  0.000368822919
  0.55077672  0.000641971012
  0.600847363  0.000641970488
  0.650918007  0.0018711359
  0.700988591  0.00187113625
  0.751059175  0.00173456175
  0.801129818  0.00228085532
  0.851200461  0.00214428292
  0.901271045  0.00269057439
  0.951341629  0.00269057276
  1.00141227  0.00351001532
  1.05148292  0.00364659005
  1.10155344  0.00473917974
  1.15162408  0.00473917974
  1.20169473  0.00487575307
  1.25176537  0.00501232734
  1.30183601  0.00514890114
  1.35190654  0.00555862347
  1.40197718  0.00678778859
  1.45204782  0.00596834533
  1.50211835  0.0052854768
  1.55218899  0.00473918393
  1.60225964  0.00555862533
  1.65233028  0.00555862673
  1.70240092  0.00569520053
  1.75247145  0.0051489058
  1.80254209  0.00528547866
  1.85261273  0.00610492099
  1.90268326  0.00637806719
  1.9527539  0.00637806673
  2.00282454  0.00760723138
  2.05289507  0.00856324937
  2.10296583  0.00801695324
  2.15303636  0.00897297077
  2.20310688  0.0092461193
  2.25317764  0.00951927342
  2.30324817  0.00951927807
  2.35331893  0.0100655733
  2.40338945  0.0103387218
  2.45345998  0.0107484469
  2.50353074  0.0123873316
  2.55360126  0.0130702024
  2.60367203  0.0130702024
  2.65374255  0.0127970548
  2.70381308  0.0130702043
  2.75388384  0.0138896462
  2.80395436  0.0147090899
  2.85402489  0.0147090899
  2.90409565  0.0145725198
  2.95416617  0.0155285345
  3.0042367  0.0170308482
  3.05430746  0.0178502928
  3.10437799  0.0192160327
  3.15444875  0.0198989008
  3.20451927  0.0203086231
  3.2545898  0.0209914912
  3.30466056  0.0219475143
  3.35473108  0.0230401084
  3.40480185  0.023859553
  3.45487237  0.0239961259
  3.50494289  0.0241326988
  3.55501366  0.0249521434
  3.60508418  0.0257715881
  3.65515471  0.0263178851
  3.70522547  0.0267276112
  3.75529599  0.0285030752
  3.80536652  0.0298688132
  3.85543728  0.0306882579
  3.9055078  0.0319174193
  3.95557857  0.0338294543
  4.00564909  0.0351951942
  4.05571985  0.0358780697
  4.10579014  0.0375169516
  4.1558609  0.0373803861
  4.20593166  0.0392924063
  4.25600195  0.0407947153
  4.30607271  0.041887302
  4.35614347  0.0431164727
  4.40621376  0.0451650694
  4.45628452  0.0463942401
  4.50635529  0.04775998
  4.55642605  0.049398873
  4.60649633  0.0507646166
  4.6565671  0.0526766591
  4.70663786  0.0549984127
  4.75670815  0.0570470169
  4.80677891  0.0589590482
  4.85684967  0.0612808205
  4.90691996  0.0625099912
  4.95699072  0.0634660125
  5.00706148  0.0653780401
  5.05713177  0.0670169219
